Timestamp;EURAEDFIXMP=WM;EURBAMFIXMP=WM;EURCNYFIXMP=WM;EURILSFIXMP=WM;EURINRFIXMP=WM;EURJODFIXMP=WM;EURKESFIXMP=WM;EURKRWFIXMP=WM;EURKWDFIXMP=WM;EURMADFIXMP=WM;EURMDLFIXMP=WM;EURMKDFIXMP=WM;EURMXNFIXMP=WM;EURPHPFIXMP=WM;EURRSDFIXMP=WM;EURSARFIXMP=WM;EURTHBFIXMP=WM;EURTNDFIXMP=WM;EURTWDFIXMP=WM
2025-09-11 11:00:00;4,2917;1,9558;8,32335;3,9006;103,3406;0,82745;150,96375;1626,3072;0,357;10,5514;19,4138;61,554;21,7653;66,8178;117,1605;4,3837;37,2151;3,40095;35,4011
2025-09-12 10:00:00;4,3057;1,9558;8,34915;3,90465;103,48185;0,83025;151,45475;1627,49335;0,3581;10,6038;19,47105;61,549;21,6702;66,9443;117,1547;4,3978;37,1779;3,40575;35,4096
2025-09-12 11:00:00;4,31015;1,9558;8,35765;3,9044;103,58775;0,8311;151,60975;1629,15935;0,3583;10,5783;19,49105;61,5475;21,66835;67,0128;117,1631;4,4023;37,216;3,40935;35,4458
2025-09-15 10:00:00;4,31525;1,9558;8,36795;3,9252;103,6365;0,8326;151,79065;1632,33665;0,3586;10,59955;19,5436;61,55635;21,64955;67,2014;117,1737;4,40685;37,4542;3,40515;35,4975
2025-09-15 11:00:00;4,3173;1,9558;8,3719;3,9243;103,685;0,833;151,8617;1633,1008;0,3588;10,58975;19,5528;61,54985;21,6485;67,23285;117,1815;4,4089;37,47175;3,40545;35,5141
2025-09-16 10:00:00;4,33935;1,9558;8,4076;3,9477;104,0326;0,83765;152,6369;1629,0838;0,36045;10,6402;19,564;61,55095;21,6781;67,2276;117,1595;4,4312;37,42675;3,41135;35,5507
2025-09-16 11:00:00;4,33765;1,9558;8,40445;3,95075;103,993;0,8373;152,57875;1628,4633;0,3604;10,5944;19,55655;61,55115;21,68165;67,20195;117,15025;4,4295;37,4125;3,4109;35,53715
2025-09-17 10:00:00;4,35095;1,9558;8,41745;3,94765;104,0183;0,83985;153,0439;1634,916;0,3612;10,6305;19,50955;61,55515;21,6666;67,38905;117,1757;4,44385;37,58285;3,41405;35,59215
2025-09-17 11:00:00;4,34745;1,9558;8,4107;3,9516;103,9349;0,83915;152,92115;1633,6048;0,361;10,63205;19,51165;61,54725;21,65455;67,335;117,2001;4,4406;37,55265;3,41425;35,56365
2025-09-18 10:00:00;4,34825;1,9558;8,4144;3,95845;104,3371;0,83935;152,89425;1642,9515;0,361;10,6349;19,57495;61,5543;21,623;67,5564;117,1834;4,44025;37,6405;3,421;35,56525
2025-09-18 11:00:00;4,3473;1,9558;8,41265;3,957;104,3151;0,83915;152,862;1642,60455;0,36105;10,63385;19,5708;61,5413;21,6001;67,54215;117,19415;4,4393;37,63255;3,4199;35,55775
2025-09-19 10:00:00;4,31945;1,9558;8,3646;3,92795;103,60115;0,83375;151,8804;1639,47925;0,3591;10,62595;19,5098;61,546;21,59665;67,1849;117,1649;4,4105;37,46145;3,41405;35,52165
2025-09-19 11:00:00;4,3198;1,9558;8,3653;3,9222;103,61;0,83385;151,89335;1639,61865;0,3591;10,627;19,5115;61,55125;21,59435;67,1906;117,17485;4,41085;37,46465;3,4141;35,52465
2025-09-22 10:00:00;4,32515;1,9558;8,37795;3,9464;103,99165;0,8349;152,1984;1639,9066;0,3596;10,6325;19,64155;61,5506;21,6569;67,1969;117,1545;4,4164;37,44315;3,41445;35,6085
2025-09-22 11:00:00;4,325;1,9558;8,3776;3,9457;103,98725;0,83485;152,133;1639,83695;0,35955;10,6439;19,6407;61,5597;21,65425;67,19405;117,16125;4,4162;37,44155;3,4154;35,607
2025-09-23 10:00:00;4,3347;1,9558;8,3946;3,95135;104,7457;0,8367;152,4754;1643,53595;0,3604;10,66725;19,6377;61,55665;21,6434;67,6108;117,1594;4,4265;37,55825;3,41825;35,71785
2025-09-23 11:00:00;4,33285;1,9558;8,391;3,94745;104,7013;0,83575;152,4108;1642,83965;0,3602;10,6658;19,6294;61,55415;21,6548;67,58215;117,16875;4,42465;37,54235;3,4172;35,70265
2025-09-24 10:00:00;4,3224;1,9558;8,38075;3,9417;104,37925;0,83435;152,0426;1644,8134;0,35945;10,66225;19,6232;61,5467;21,619;67,61305;117,16225;4,4141;37,66345;3,4153;35,6794
2025-09-24 11:00:00;4,3167;1,9558;8,3697;3,93665;104,24175;0,83325;151,8423;1642,64695;0,359;10,654;19,5973;61,5479;21,6193;67,524;117,1783;4,4083;37,61385;3,4142;35,6324
2025-09-25 10:00:00;4,3143;1,9558;8,36925;3,9325;104,15325;0,83275;151,69965;1645,02735;0,3588;10,61765;19,60405;61,55495;21,63845;68,2619;117,21335;4,40545;37,73695;3,41435;35,7425
2025-09-25 11:00:00;4,31485;1,9558;8,37035;3,92445;104,16655;0,8329;151,77775;1645,2374;0,3588;10,6233;19,6066;61,5569;21,64595;68,2706;117,20485;4,406;37,7418;3,41665;35,74705
2025-09-26 10:00:00;4,2891;1,9558;8,3311;3,9329;103,59985;0,82795;150,81495;1649,73885;0,357;10,6339;19,5715;61,55215;21,573;67,8463;117,2129;4,37965;37,6512;3,40905;35,6625
2025-09-26 11:00:00;4,2838;1,9558;8,3208;3,9291;103,4712;0,8269;150,6277;1647,69035;0,3567;10,637;19,5472;61,5457;21,58585;67,76205;117,2073;4,3742;37,60445;3,4087;35,61825
2025-09-29 10:00:00;4,3041;1,9558;8,3433;3,8827;104,01485;0,8301;151,338;1639,40685;0,35795;10,65375;19,5808;61,5547;21,50425;68,146;117,1976;4,3948;37,7964;3,41315;35,78615
2025-09-29 11:00:00;4,3046;1,9558;8,34435;3,8937;104,02815;0,83025;151,35735;1639,61665;0,35805;10,65025;19,5833;61,55085;21,51115;68,1548;117,195;4,3954;37,80125;3,40875;35,7908
2025-09-30 10:00:00;4,31565;1,9558;8,3638;3,87935;104,32235;0,83305;151,7448;1648,5136;0,35895;10,6902;19,6099;61,55565;21,55035;68,3821;117,20715;4,4064;38,07425;3,41265;35,8101
2025-09-30 11:00:00;4,31455;1,9558;8,3617;3,8881;104,29575;0,8328;151,7061;1648,0927;0,35895;10,6952;19,6049;61,5576;21,5366;68,36465;117,20075;4,4053;38,06455;3,41185;35,801
2025-10-01 10:00:00;4,30945;1,9558;8,3517;3,88735;104,06285;0,8317;151,6426;1646,30445;0,35855;10,6827;19,54635;61,6074;21,45695;68,19515;117,1901;4,40005;37,9605;3,4059;35,71905
2025-10-01 11:00:00;4,30685;1,9558;8,34675;3,8879;104,0008;0,8312;151,4935;1645,32225;0,3583;10,6806;19,5347;61,5472;21,44415;68,1545;117,1788;4,3974;37,9379;3,4086;35,6977
2025-10-02 10:00:00;4,31745;1,9558;8,3674;3,8924;104,258;0,8325;151,86815;1645,7476;0,3593;10,7014;19,65355;61,55835;21,5983;68,28185;117,17475;4,4083;38,0523;3,4125;35,7366
2025-10-02 11:00:00;4,31675;1,9558;8,36595;3,88955;104,24025;0,8324;151,84235;1645,46755;0,3592;10,70125;19,65025;61,5479;21,5976;68,27025;117,1783;4,40755;38,0458;3,4143;35,7305
2025-10-03 10:00:00;4,31085;1,9558;8,3546;3,88755;104,20325;0,8321;151,6356;1643,2274;0,359;10,7072;19,6587;61,6284;21,58285;67,91325;117,15965;4,40165;38,0145;3,4124;35,5757
2025-10-03 11:00:00;4,31055;1,9558;8,35495;3,8824;104,2077;0,83215;151,64205;1643,29735;0,35905;10,70005;19,6595;61,54885;21,5732;67,91615;117,1705;4,40185;38,01615;3,41485;35,5772
2025-10-06 10:00:00;4,2849;1,9558;8,30435;3,8253;103,58095;0,82715;150,66645;1633,3567;0,35735;10,66005;19,55805;61,54985;21,51035;68,07985;117,17915;4,3752;37,8562;3,4068;35,36195
2025-10-06 11:00:00;4,28405;1,9558;8,3026;3,8245;103,5588;0,82695;150,63415;1633,0067;0,35725;10,6586;19,55385;61,54835;21,504;68,06525;117,15985;4,3743;37,84805;3,4112;35,3544
2025-10-07 10:00:00;4,28465;1,9558;8,30365;3,82065;103,56335;0,82705;150,6535;1633,2167;0,3573;10,64465;19,5797;61,5504;21,43325;67,7795;117,14575;4,3755;37,9258;3,40255;35,5456
2025-10-07 11:00:00;4,2881;1,9558;8,3104;3,8235;103,6477;0,82775;150,893;1634,5468;0,3576;10,64825;19,4731;61,55385;21,45595;67,8347;117,177;4,3791;37,9567;3,4091;35,57455
2025-10-08 10:00:00;4,26455;1,9558;8,2649;3,81035;103,0998;0,8232;149,94965;1625,58615;0,3562;10,6046;19,70885;61,5473;21,38655;67,2945;117,17315;4,3552;37,7777;3,40185;35,44165
