Timestamp;EURUSDFIXMP=WM;EURGBPFIXMP=WM;EURCHFFIXMP=WM;EURCZKFIXMP=WM;EURHUFFIXMP=WM;EURPLNFIXMP=WM;EURAUDFIXMP=WM;EURCADFIXMP=WM;EURDKKFIXMP=WM;EURHKDFIXMP=WM;EURJPYFIXMP=WM;EURNOKFIXMP=WM;EURNZDFIXMP=WM;EURRONFIXMP=WM;EURSEKFIXMP=WM;EURSGDFIXMP=WM;EURTRYFIXMP=WM;EURZARFIXMP=WM
2025-11-12 11:00:00;1,15705;0,88165;0,92505;24,2565;385,4;4,22975;1,77125;1,6219;7,46715;8,99185;179,19235;11,639;2,04555;5,08415;10,9305;1,50855;48,87785;19,83185
2025-11-13 10:00:00;1,1617;0,88295;0,92405;24,209;383,9;4,2305;1,76725;1,62545;7,46735;9,02765;179,5291;11,6725;2,04685;5,0836;10,9255;1,51055;49,08585;19,72425
2025-11-13 11:00:00;1,16165;0,88295;0,92415;24,2125;383,925;4,2305;1,76865;1,6258;7,46745;9,0267;179,6608;11,674;2,04825;5,0835;10,9275;1,51105;49,08265;19,719
2025-11-14 10:00:00;1,16215;0,88325;0,9207;24,189;384,65;4,2275;1,78205;1,63115;7,46785;9,0338;179,7788;11,714;2,0473;5,08445;10,991;1,5128;49,1935;19,8742
2025-11-14 11:00:00;1,16155;0,8839;0,92045;24,1875;384,55;4,23325;1,78275;1,631;7,4678;9,029;179,73825;11,7105;2,0477;5,0857;10,993;1,51265;49,1684;19,89735
2025-11-17 10:00:00;1,16015;0,88115;0,9216;24,165;383,95;4,223;1,77925;1,62745;7,46735;9,0184;179,5506;11,712;2,04595;5,08455;10,951;1,51025;49,11435;19,80665
2025-11-17 11:00:00;1,15965;0,88155;0,92275;24,1775;384,05;4,22625;1,78095;1,62725;7,4676;9,015;179,566;11,717;2,0478;5,08405;10,9515;1,51045;49,0912;19,79665
2025-11-18 10:00:00;1,1589;0,88115;0,92285;24,171;384,75;4,23375;1,78385;1,6267;7,4684;9,02265;179,9076;11,746;2,04555;5,08515;10,9975;1,5096;49,0713;19,96785
2025-11-18 11:00:00;1,15825;0,88095;0,92355;24,1815;384,575;4,237;1,7819;1,62565;7,4684;9,0175;179,99785;11,744;2,0451;5,0857;10,9975;1,509;49,04375;19,9248
2025-11-19 10:00:00;1,15745;0,88175;0,9276;24,178;383,5;4,242;1,78415;1,6204;7,46905;9,01495;180,51015;11,709;2,0546;5,0886;10,982;1,50935;49,0241;19,87195
2025-11-19 11:00:00;1,157;0,8829;0,9289;24,186;383,55;4,24175;1,7837;1,6202;7,46915;9,0094;180,78125;11,7155;2,0563;5,08895;10,991;1,50975;49,0047;19,8816
2025-11-20 10:00:00;1,1526;0,88125;0,9284;24,1755;382,29;4,2285;1,77775;1,6195;7,4689;8,97395;181,1599;11,7345;2,0525;5,0881;11,0025;1,50615;48,8354;19,82615
2025-11-20 11:00:00;1,1527;0,88175;0,92975;24,174;382,35;4,23225;1,7778;1,6197;7,46885;8,9748;181,43495;11,7205;2,052;5,08885;10,991;1,50645;48,8396;19,84805
2025-11-21 10:00:00;1,15265;0,8826;0,92835;24,2375;384,3;4,251;1,7915;1,6245;7,469;8,9736;180,6433;11,826;2,0603;5,08925;11,038;1,50755;48,9242;19,98115
2025-11-21 11:00:00;1,15195;0,88185;0,9281;24,231;383,85;4,25125;1,7901;1,6236;7,469;8,96845;180,6315;11,8225;2,05835;5,08895;11,0365;1,50685;48,8945;19,98565
2025-11-24 10:00:00;1,15305;0,88075;0,9307;24,212;383,025;4,23425;1,7885;1,62745;7,4688;8,9752;180,74635;11,819;2,059;5,087;11,004;1,50515;48,9429;19,9766
2025-11-24 11:00:00;1,15405;0,88145;0,9306;24,186;382,475;4,23325;1,78905;1,6284;7,4688;8,9821;180,8685;11,8095;2,0582;5,08675;11,011;1,50565;48,98455;19,9896
2025-11-25 10:00:00;1,15345;0,87825;0,9338;24,152;382,125;4,23;1,7858;1,62825;7,4692;8,96965;180,2958;11,8105;2,057;5,0883;11,029;1,50225;48,9605;19,90425
2025-11-25 11:00:00;1,15375;0,87875;0,93435;24,1475;382,075;4,229;1,78725;1,62825;7,46905;8,97335;180,44075;11,814;2,05825;5,0889;11,0365;1,50215;48,96775;19,8993
2025-11-26 10:00:00;1,1572;0,8783;0,93345;24,172;382,05;4,23375;1,78045;1,6297;7,46865;9,00045;181,0555;11,8235;2,0386;5,08975;11,018;1,5028;49,1211;19,85755
2025-11-26 11:00:00;1,1573;0,87935;0,93355;24,18;382,05;4,23225;1,7828;1,63015;7,46865;9,0013;181,11165;11,8365;2,0413;5,0903;11,0345;1,50295;49,1248;19,8477
2025-11-27 10:00:00;1,15775;0,87615;0,9327;24,17;381,725;4,227;1,77445;1,62645;7,4688;9,0046;181,0316;11,796;2,02565;5,0902;10,988;1,50295;49,142;19,89015
2025-11-27 11:00:00;1,15845;0,8759;0,93345;24,158;381,65;4,2275;1,77555;1,62705;7,4688;9,01015;181,04835;11,778;2,02865;5,0902;10,9825;1,50345;49,1736;19,8732
2025-11-28 10:00:00;1,1569;0,8759;0,93285;24,1795;381,3;4,237;1,773;1,62415;7,46875;9,00545;180,85815;11,762;2,02645;5,09035;10,9945;1,50175;49,18215;19,8394
2025-11-28 11:00:00;1,156;0,87525;0,9327;24,175;381,425;4,23875;1,77205;1,62395;7,46885;8,99855;180,6539;11,766;2,02575;5,09035;10,9865;1,5012;49,14125;19,83265
2025-12-01 10:00:00;1,16225;0,8783;0,9331;24,1505;380,525;4,2285;1,7743;1,62545;7,4688;9,0519;180,48;11,7705;2,02555;5,0905;10,9715;1,5056;49,37155;19,8585
2025-12-01 11:00:00;1,1628;0,8791;0,9335;24,156;380,575;4,229;1,7754;1,6261;7,4686;9,05615;180,5363;11,7795;2,02845;5,09;10,968;1,5062;49,3969;19,8737
2025-12-02 10:00:00;1,1611;0,87875;0,93375;24,168;380,925;4,239;1,77305;1,62645;7,4684;9,04145;181,09095;11,783;2,03045;5,0887;10,9775;1,50625;49,25385;19,8853
2025-12-02 11:00:00;1,1606;0,87965;0,9343;24,164;381,275;4,24125;1,77315;1,62575;7,4684;9,0373;181,1;11,788;2,03135;5,08915;10,98;1,5066;49,2393;19,884
2025-12-03 10:00:00;1,16465;0,877;0,9337;24,133;380,65;4,23075;1,7693;1,6253;7,4688;9,0664;181,2254;11,7565;2,02815;5,0897;10,945;1,5084;49,4336;19,91695
2025-12-03 11:00:00;1,16605;0,8779;0,93375;24,1325;380,75;4,2315;1,76985;1,6264;7,4688;9,0771;181,3266;11,744;2,02845;5,09055;10,9455;1,50965;49,50145;19,9278
2025-12-04 10:00:00;1,16795;0,87505;0,93395;24,1895;381,65;4,23;1,7652;1,63045;7,4686;9,0902;180,82785;11,7655;2,0226;5,0921;10,9615;1,5126;49,5885;19,84055
2025-12-04 11:00:00;1,16665;0,87425;0,9341;24,196;382,275;4,23125;1,76485;1,62955;7,4686;9,08095;180,5624;11,759;2,02245;5,09285;10,9555;1,5113;49,5298;19,8418
2025-12-05 10:00:00;1,16545;0,87315;0,93545;24,19;382,075;4,2325;1,75755;1,6251;7,46875;9,0723;180,55155;11,776;2,0181;5,0922;10,9605;1,5092;49,5545;19,7311
2025-12-05 11:00:00;1,16505;0,87355;0,9355;24,199;382,05;4,23125;1,7558;1,6247;7,4688;9,06965;180,76335;11,7835;2,01685;5,0922;10,9615;1,509;49,5292;19,73595
2025-12-08 10:00:00;1,1649;0,8747;0,9369;24,236;382,575;4,229;1,75525;1,6104;7,4687;9,06285;181,1245;11,7885;2,01415;5,08875;10,951;1,5103;49,5636;19,7844
2025-12-08 11:00:00;1,1651;0,8748;0,937;24,2395;382,575;4,23;1,75555;1,6107;7,4689;9,06475;181,19055;11,789;2,01485;5,08965;10,951;1,51035;49,57355;19,78195
2025-12-09 10:00:00;1,16535;0,8731;0,9389;24,2645;383,45;4,23425;1,7536;1,6129;7,4689;9,0673;181,88785;11,775;2,0115;5,08985;10,886;1,51075;49,62355;19,8343
2025-12-09 11:00:00;1,16445;0,8732;0,93905;24,265;383,65;4,23175;1,75435;1,61205;7,46885;9,0603;181,7648;11,7725;2,012;5,08945;10,8945;1,5098;49,5843;19,8335
2025-12-10 10:00:00;1,16355;0,874;0,93705;24,2505;383,8;4,22775;1,7501;1,6121;7,469;9,05335;182,4912;11,8185;2,0108;5,08875;10,8815;1,5082;49,5643;19,80945
2025-12-10 11:00:00;1,1635;0,874;0,93715;24,2505;383,7;4,22575;1,75055;1,612;7,46915;9,05335;182,3961;11,808;2,01145;5,0896;10,872;1,50805;49,56655;19,77655
2025-12-11 10:00:00;1,1702;0,8751;0,93395;24,221;381,75;4,2285;1,7593;1,6158;7,469;9,1077;182,39325;11,8135;2,01565;5,0895;10,8315;1,5145;49,8675;19,78955
2025-12-11 11:00:00;1,17075;0,875;0,93335;24,2185;381,175;4,22725;1,75935;1,61615;7,4689;9,1107;182,47895;11,833;2,01625;5,0898;10,836;1,51505;49,89235;19,7959
2025-12-12 10:00:00;1,1732;0,8766;0,93265;24,2355;383,9;4,227;1,75905;1,6145;7,46975;9,13495;182,88425;11,8415;2,01735;5,0902;10,8825;1,5153;50,0886;19,77135
2025-12-12 11:00:00;1,1727;0,8768;0,93295;24,2335;384,075;4,2245;1,75855;1,6135;7,46985;9,13025;182,84735;11,8555;2,0179;5,09015;10,893;1,51485;50,06815;19,7776
2025-12-15 10:00:00;1,17435;0,87715;0,935;24,287;385,125;4,2195;1,76635;1,61655;7,47035;9,13935;181,9949;11,8925;2,02985;5,09015;10,9075;1,51405;50,14705;19,75405
2025-12-15 11:00:00;1,17425;0,87765;0,93485;24,285;385,175;4,21875;1,76685;1,6175;7,4704;9,13835;182,0968;11,9085;2,02965;5,0921;10,916;1,5139;50,1412;19,74205
2025-12-16 10:00:00;1,17565;0,87665;0,93565;24,33;384,95;4,22375;1,77175;1,6195;7,47125;9,1453;182,04355;11,956;2,0326;5,09175;10,933;1,51635;50,21585;19,7524
2025-12-16 11:00:00;1,17575;0,876;0,93605;24,3315;384,725;4,21975;1,7719;1,61985;7,4709;9,1463;182,08255;11,977;2,0333;5,09285;10,9495;1,51615;50,221;19,72765
2025-12-17 10:00:00;1,17165;0,87925;0,93485;24,344;387,025;4,21575;1,7716;1,61415;7,47125;9,11575;182,22085;11,9585;2,03045;5,09255;10,9405;1,51395;50,0561;19,6193
2025-12-17 11:00:00;1,17255;0,87925;0,9341;24,372;386,7;4,21625;1,77135;1,61615;7,4714;9,12315;182,29635;11,967;2,02915;5,0922;10,945;1,51485;50,0946;19,61825
2025-12-18 10:00:00;1,1722;0,87815;0,93375;24,408;390,0;4,2075;1,77455;1,6156;7,4719;9,1212;182,76355;11,9525;2,03365;5,09125;10,915;1,5139;50,09365;19,6651
2025-12-18 11:00:00;1,17245;0,8781;0,9323;24,402;389,1;4,204;1,77445;1,61565;7,4716;9,1233;182,7498;11,9585;2,03285;5,09085;10,9095;1,51365;50,1044;19,6576
2025-12-19 10:00:00;1,17125;0,8752;0,93125;24,3655;387,275;4,2095;1,7726;1,6157;7,4712;9,1126;184,1088;11,9325;2,03745;5,0895;10,9035;1,5137;50,1409;19,6624
2025-12-19 11:00:00;1,17165;0,87565;0,93135;24,3405;386,675;4,21175;1,77295;1,61615;7,4712;9,11635;184,32985;11,9295;2,03745;5,08955;10,9135;1,5142;50,158;19,65735
2025-12-22 10:00:00;1,17305;0,87375;0,9307;24,3335;387,2;4,21025;1,76675;1,61555;7,47065;9,12575;184,6967;11,889;2,02825;5,0877;10,8615;1,5138;50,21765;19,5943
2025-12-22 11:00:00;1,1731;0,8732;0,93065;24,339;387,4;4,21075;1,76655;1,6152;7,4706;9,12615;184,6459;11,887;2,02805;5,08795;10,8625;1,51365;50,2204;19,5893
2025-12-23 10:00:00;1,1793;0,8732;0,92985;24,344;391,125;4,2275;1,76215;1,6163;7,4703;9,1722;183,9708;11,8835;2,02005;5,0875;10,83525;1,51555;50,50705;19,65745
2025-12-23 11:00:00;1,1799;0,8731;0,92915;24,3585;391,1;4,22625;1,7621;1,6163;7,47035;9,1767;183,9641;11,874;2,0202;5,09045;10,831;1,5162;50,53425;19,6837
2025-12-24 10:00:00;1,18;0,87265;0,9278;24,283;389,775;4,21625;1,75765;1,6136;7,46955;9,1757;183,8853;11,796;2,01815;5,0892;10,801;1,51395;50,56155;19,64255
2025-12-24 11:00:00;1,17955;0,8727;0,92815;24,2695;389,275;4,21175;1,75725;1,6128;7,4695;9,1711;183,939;11,793;2,01755;5,0889;10,811;1,51395;50,5437;19,6056
2025-12-29 10:00:00;1,17765;0,87295;0,9286;24,2545;387,375;4,2275;1,7578;1,61195;7,4687;9,15435;184,0667;11,823;2,0278;5,09165;10,792;1,5136;50,5624;19,62995
2025-12-29 11:00:00;1,1765;0,87145;0,92945;24,241;387,575;4,2275;1,75585;1,6107;7,4686;9,1447;183,88695;11,8275;2,02685;5,092;10,791;1,5118;50,51305;19,5961
2025-12-30 10:00:00;1,177;0,8708;0,9283;24,2425;386,4;4,22875;1,75525;1,6107;7,46935;9,15895;183,51195;11,805;2,02665;5,09595;10,806;1,51035;50,54245;19,6044
2025-12-30 11:00:00;1,1774;0,8708;0,92805;24,2565;386,175;4,22925;1,75505;1,61165;7,46935;9,16435;183,5096;11,825;2,02705;5,096;10,8175;1,51015;50,5605;19,589
2025-12-31 10:00:00;1,17365;0,8734;0,9311;24,205;385,35;4,22675;1,7558;1,6081;7,4685;9,13515;183,8464;11,8165;2,03525;5,09785;10,813;1,50945;50,4259;19,4958
2025-12-31 11:00:00;1,17395;0,8735;0,9315;24,196;384,8;4,22375;1,75765;1,60955;7,4689;9,1371;183,92275;11,82;2,03725;5,098;10,809;1,5102;50,43875;19,47585
2026-01-02 10:00:00;1,1721;0,8711;0,9303;24,1805;383,75;4,2155;1,74965;1,6083;7,46965;9,133;183,92005;11,8085;2,03135;5,08965;10,8215;1,5073;50,434;19,37625
2026-01-02 11:00:00;1,17215;0,87145;0,92985;24,168;383,6;4,21325;1,7499;1,6083;7,4696;9,13445;183,83415;11,814;2,03055;5,0895;10,819;1,5076;50,43585;19,3595
2026-01-05 10:00:00;1,16825;0,8691;0,9303;24,173;384,325;4,21125;1,7498;1,6097;7,46985;9,09795;183,33935;11,789;2,03155;5,0906;10,7835;1,5043;50,28615;19,23815
2026-01-05 11:00:00;1,16885;0,86825;0,92875;24,1715;384,425;4,21675;1,74845;1,60925;7,4697;9,10355;183,05945;11,789;2,02835;5,08945;10,7735;1,5044;50,3123;19,248
2026-01-06 10:00:00;1,17135;0,86515;0,92845;24,213;385,125;4,21525;1,7432;1,61285;7,47205;9,12185;183,164;11,733;2,0222;5,0895;10,7645;1,4988;50,4228;19,14865
2026-01-06 11:00:00;1,17125;0,86545;0,9284;24,196;385,025;4,21125;1,74385;1,61215;7,4725;9,1211;183,2538;11,7305;2,02305;5,0891;10,763;1,4989;50,4174;19,18655
2026-01-07 10:00:00;1,1686;0,86595;0,93;24,2295;384,9;4,2105;1,7342;1,61425;7,4725;9,10085;182,8567;11,763;2,01915;5,08875;10,754;1,498;50,31205;19,203
2026-01-07 11:00:00;1,1688;0,8659;0,9304;24,236;384,775;4,21275;1,73475;1,6136;7,4725;9,1011;182,95815;11,7515;2,01885;5,0887;10,7495;1,49785;50,3116;19,1932
2026-01-08 10:00:00;1,16785;0,869;0,9314;24,2715;384,8;4,21175;1,745;1,6208;7,4725;9,101;183,06045;11,8205;2,03295;5,08635;10,7685;1,4997;50,2774;19,26515
2026-01-08 11:00:00;1,168;0,8686;0,93085;24,266;385,075;4,21175;1,74355;1,6201;7,4725;9,10175;183,0081;11,81;2,03145;5,0865;10,755;1,49995;50,28565;19,23695
2026-01-09 10:00:00;1,1643;0,8682;0,93155;24,3205;385,875;4,21325;1,74255;1,6154;7,47245;9,0766;183,6392;11,7485;2,03215;5,0877;10,7455;1,4981;50,23195;19,27645
2026-01-09 11:00:00;1,16465;0,86865;0,93135;24,3065;385,725;4,211;1,74335;1,61555;7,47255;9,07865;183,63035;11,7565;2,03305;5,0883;10,741;1,4988;50,2452;19,26915
2026-01-12 10:00:00;1,16825;0,8683;0,93115;24,284;386,075;4,20975;1,74185;1,6215;7,47245;9,1092;184,44915;11,764;2,0298;5,08955;10,719;1,5026;50,3951;19,18265
2026-01-12 11:00:00;1,16855;0,86765;0,93145;24,298;386,625;4,21125;1,7411;1,6216;7,4725;9,111;184,4615;11,752;2,02925;5,0903;10,7195;1,50275;50,40545;19,17445
2026-01-13 10:00:00;1,16735;0,86595;0,93115;24,27;385,975;4,21175;1,74075;1,6199;7,47225;9,10605;185,4861;11,7605;2,02295;5,08915;10,7115;1,5024;50,38865;19,15475
2026-01-13 11:00:00;1,16655;0,86585;0,9313;24,27;385,925;4,21075;1,74125;1,61945;7,47235;9,1005;185,28315;11,762;2,02405;5,08935;10,7095;1,50145;50,35295;19,1635
2026-01-14 10:00:00;1,1652;0,8659;0,9345;24,2185;385,175;4,21175;1,74015;1,6187;7,4722;9,0861;184,98135;11,746;2,02735;5,0899;10,729;1,50005;50,29875;19,07285
2026-01-14 11:00:00;1,16555;0,86635;0,93365;24,22;385,925;4,21275;1,7434;1,61865;7,4722;9,0881;184,9553;11,7355;2,02965;5,08925;10,725;1,5008;50,3171;19,12665
2026-01-15 10:00:00;1,1636;0,8659;0,9314;24,2455;385,9;4,207;1,73775;1,61805;7,472;9,0757;184,3026;11,7265;2,02345;5,0882;10,6815;1,4978;50,26025;19,05105
2026-01-15 11:00:00;1,16365;0,867;0,9314;24,258;385,75;4,20825;1,73705;1,61775;7,472;9,0763;184,38615;11,7175;2,02325;5,0884;10,6855;1,49765;50,26155;19,0286
2026-01-16 10:00:00;1,16095;0,86645;0,93135;24,2895;385,975;4,21925;1,7321;1,6131;7,472;9,0553;183,63905;11,7215;2,01555;5,0904;10,719;1,4955;50,24385;19,0396
2026-01-16 11:00:00;1,16135;0,8663;0,9311;24,2735;385,35;4,22125;1,7317;1,61345;7,4716;9,05815;183,63845;11,708;2,0157;5,0897;10,7053;1,49555;50,2612;19,03455
2026-01-19 10:00:00;1,1624;0,8671;0,92855;24,2945;386,0;4,22375;1,7357;1,61425;7,47125;9,0643;183,5953;11,7285;2,01225;5,09135;10,7285;1,49425;50,29645;19,11715
2026-01-19 11:00:00;1,1625;0,8668;0,92865;24,283;386,15;4,22575;1,7348;1,6144;7,4714;9,06435;183,5413;11,7385;2,01035;5,09125;10,7375;1,49405;50,30315;19,11875
2026-01-20 10:00:00;1,17265;0,87015;0,92705;24,312;385,425;4,22775;1,7431;1,62155;7,4707;9,14465;184,9504;11,75;2,00915;5,0933;10,731;1,5039;50,7602;19,2901
2026-01-20 11:00:00;1,17305;0,87025;0,9261;24,321;385,75;4,2285;1,7421;1,6218;7,4708;9,1481;185,1366;11,743;2,0095;5,0928;10,712;1,50405;50,77545;19,2908
2026-01-21 10:00:00;1,17025;0,87265;0,92795;24,357;385,525;4,22725;1,73435;1,6198;7,4704;9,12535;184,9229;11,681;2,00265;5,09505;10,6955;1,5025;50,66565;19,13065
2026-01-21 11:00:00;1,1707;0,8733;0,92755;24,3415;385,425;4,22625;1,7354;1,61995;7,4705;9,12915;185,0057;11,6685;2,0041;5,09535;10,682;1,5027;50,68725;19,1351
2026-01-22 10:00:00;1,16925;0,86955;0,9276;24,3275;383,925;4,2125;1,7189;1,6166;7,4692;9,1187;185,55415;11,58;1,9931;5,09425;10,5965;1,5013;50,6297;18,9243
2026-01-22 11:00:00;1,16945;0,8696;0,9279;24,3275;383,675;4,21175;1,7189;1,6166;7,4688;9,1186;185,5157;11,578;1,99155;5,094;10,5985;1,5011;50,6442;18,93925
2026-01-23 10:00:00;1,17355;0,86745;0,9283;24,2635;382,525;4,2045;1,7157;1,6186;7,4692;9,1512;185,4326;11,5765;1,9899;5,09415;10,6005;1,50135;50,8895;18,95285
2026-01-23 11:00:00;1,1734;0,8675;0,9276;24,2505;382,5;4,2065;1,7141;1,61735;7,4692;9,14975;185,63775;11,5705;1,98865;5,09435;10,5955;1,50125;50,86745;18,9636
2026-01-26 10:00:00;1,18625;0,8677;0,9207;24,254;382,3;4,2115;1,7139;1,6224;7,4681;9,2496;182,33255;11,57;1,98685;5,09605;10,5985;1,5045;51,4518;18,99335
2026-01-26 11:00:00;1,186;0,8675;0,9214;24,2495;381,975;4,207;1,7135;1,62245;7,468;9,24765;182,12805;11,58925;1,9864;5,09635;10,611;1,5043;51,44305;18,9923
2026-01-27 10:00:00;1,18875;0,8679;0,9223;24,2285;382,075;4,204;1,716;1,62965;7,4677;9,2744;182,7763;11,5915;1,9904;5,0964;10,5995;1,50635;51,5912;19,03335
2026-01-27 11:00:00;1,18895;0,8676;0,92155;24,234;381,975;4,203;1,716;1,62975;7,4676;9,2751;182,75945;11,595;1,9894;5,0961;10,6065;1,506;51,6058;19,05885
2026-01-28 10:00:00;1,19875;0,86945;0,91945;24,264;380,175;4,2005;1,71165;1,62595;7,46665;9,35325;183,02515;11,532;1,98715;5,09605;10,566;1,51125;52,04285;19,07215
2026-01-28 11:00:00;1,19885;0,86915;0,91955;24,2995;380,475;4,20225;1,71055;1,62555;7,46675;9,35375;182,92655;11,538;1,98535;5,09595;10,5685;1,5112;52,04535;19,03625
2026-01-29 10:00:00;1,19555;0,8661;0,91795;24,3015;381,475;4,20675;1,6944;1,6183;7,4666;9,33195;183,31965;11,452;1,97075;5,0953;10,5825;1,51145;51,91645;18,8359
2026-01-29 11:00:00;1,19415;0,86635;0,91765;24,324;381,675;4,20725;1,6983;1,6193;7,46685;9,31995;183,2184;11,446;1,97295;5,09545;10,577;1,5111;51,85595;18,8422
2026-01-30 10:00:00;1,19075;0,86695;0,91655;24,3325;381,865;4,2135;1,7067;1,61295;7,4674;9,29765;183,70895;11,446;1,97225;5,0969;10,552;1,51105;51,7988;19,05205
2026-01-30 11:00:00;1,19205;0,867;0,91665;24,3345;381,725;4,21225;1,7038;1,6138;7,4672;9,30785;183,77235;11,4465;1,9705;5,096;10,559;1,51155;51,85415;19,0251
2026-02-02 10:00:00;1,18635;0,8654;0,91895;24,2915;380,525;4,21075;1,7034;1,6173;7,46935;9,266;183,6351;11,464;1,96955;5,0959;10,5715;1,50705;51,59285;19,03645
2026-02-02 11:00:00;1,18665;0,866;0,92075;24,31;380,95;4,21625;1,7053;1,6177;7,4694;9,2685;183,64595;11,4685;1,97165;5,0957;10,581;1,5076;51,6083;19,0487
2026-02-03 10:00:00;1,1794;0,86285;0,9185;24,294;380,7;4,21975;1,6833;1,6139;7,4688;9,215;183,8272;11,4325;1,95445;5,09535;10,559;1,4989;51,29685;18,90285
2026-02-03 11:00:00;1,17875;0,86315;0,91775;24,306;380,625;4,221;1,68355;1,6128;7,46875;9,2102;183,81425;11,433;1,95495;5,09485;10,562;1,4984;51,27295;18,89685
2026-02-04 10:00:00;1,18155;0,86185;0,9171;24,3575;380,9;4,22375;1,6829;1,6125;7,4683;9,2327;185,0898;11,4;1,96125;5,0948;10,577;1,50235;51,4036;18,89445
2026-02-04 11:00:00;1,1813;0,8614;0,91745;24,3595;380,8;4,227;1,6829;1,6141;7,46805;9,22875;185,1629;11,4117;1,96245;5,09405;10,5825;1,50255;51,3954;18,8949
2026-02-05 10:00:00;1,17815;0,86855;0,9172;24,323;379,375;4,2175;1,6909;1,614;7,4669;9,2027;185,34655;11,429;1,96965;5,0944;10,60805;1,50155;51,2961;19,01685
2026-02-05 11:00:00;1,17875;0,86745;0,9169;24,313;379,375;4,21675;1,6901;1,614;7,46665;9,20785;185,35845;11,4165;1,9679;5,0944;10,6165;1,5017;51,3228;19,0501
2026-02-06 10:00:00;1,1793;0,8685;0,91805;24,2235;378,55;4,2165;1,6906;1,61365;7,4671;9,21525;185,23855;11,4635;1,9696;5,09195;10,673;1,50205;51,4349;19,0634
2026-02-06 11:00:00;1,17925;0,86845;0,9172;24,2195;378,425;4,2145;1,6907;1,614;7,4671;9,21515;185,101;11,476;1,96985;5,09175;10,6655;1,50155;51,433;19,0596
2026-02-09 10:00:00;1,1862;0,87215;0,91635;24,216;377,2;4,21425;1,6865;1,6185;7,4694;9,2714;185,8301;11,4615;1,9734;5,0929;10,6695;1,50575;51,71;19,00735
2026-02-09 11:00:00;1,18585;0,87195;0,91605;24,2295;377,475;4,2145;1,68935;1,6185;7,46895;9,2686;185,81085;11,4615;1,9746;5,0931;10,6735;1,50575;51,69805;19,04325
2026-02-10 10:00:00;1,19155;0,8717;0,91225;24,2495;377,325;4,21475;1,6843;1,6163;7,4709;9,3153;185,02985;11,3655;1,97095;5,09085;10,638;1,50775;51,98795;18,97095
2026-02-10 11:00:00;1,19115;0,87165;0,9125;24,2455;377,725;4,21425;1,68375;1,6154;7,47115;9,31145;184,795;11,349;1,97095;5,0909;10,6325;1,50755;51,9708;18,9631
2026-02-11 10:00:00;1,1918;0,8702;0,9125;24,2505;378,35;4,21725;1,6754;1,61035;7,47015;9,31745;182,58375;11,28;1,9652;5,09135;10,556;1,50395;52,0161;18,9079
2026-02-11 11:00:00;1,1919;0,8696;0,91295;24,252;378,725;4,21525;1,6739;1,6102;7,47015;9,3175;182,7302;11,265;1,96345;5,0909;10,5525;1,50385;52,01835;18,8931
2026-02-12 10:00:00;1,1886;0,871;0,91305;24,248;380,65;4,213;1,6688;1,61245;7,4707;9,29025;181,7667;11,2735;1,958;5,0926;10,564;1,4986;51,88415;18,8839
2026-02-12 11:00:00;1,1877;0,8708;0,91235;24,25;380,075;4,216;1,6675;1,6115;7,4709;9,2831;181,8428;11,2725;1,9567;5,0928;10,554;1,4977;51,84485;18,8726
2026-02-13 10:00:00;1,1861;0,8706;0,91295;24,26;378,5;4,21425;1,6771;1,6136;7,4702;9,27205;182,07225;11,2965;1,96425;5,0941;10,596;1,49875;51,8797;19,0169
2026-02-13 11:00:00;1,18565;0,8707;0,91245;24,261;378,95;4,2135;1,6788;1,61455;7,4705;9,2689;181,9617;11,2905;1,9651;5,0944;10,6065;1,4987;51,86005;19,04305
2026-02-16 10:00:00;1,1865;0,86955;0,913;24,2475;377,625;4,20825;1,675;1,6159;7,4704;9,27325;182,19895;11,292;1,96425;5,09485;10,6075;1,4971;51,86665;18,91285
2026-02-16 11:00:00;1,18665;0,86935;0,91345;24,2505;377,6;4,2095;1,67475;1,61575;7,4716;9,2742;182,19825;11,2878;1,964;5,0958;10,614;1,49745;51,864;18,9137
2026-02-17 10:00:00;1,18455;0,87155;0,91115;24,263;378,2;4,2185;1,67485;1,61635;7,4704;9,25695;181,12955;11,2555;1,96035;5,09665;10,621;1,49465;51,80245;18,97505
2026-02-17 11:00:00;1,18435;0,8712;0,91125;24,2675;377,775;4,216;1,67575;1,61575;7,471;9,25545;181,20555;11,252;1,9579;5,0966;10,624;1,49515;51,794;19,0118
2026-02-18 10:00:00;1,18365;0,87185;0,91315;24,263;377,775;4,21475;1,67205;1,61625;7,47125;9,25065;181,9566;11,241;1,96895;5,0931;10,628;1,4961;51,7888;18,91325
2026-02-18 11:00:00;1,18315;0,8721;0,91335;24,2585;377,75;4,21575;1,67265;1,61585;7,47135;9,24675;181,9803;11,23285;1,9701;5,0936;10,6375;1,4959;51,76665;18,9038
2026-02-19 10:00:00;1,18005;0,87375;0,91255;24,2425;379,175;4,222;1,6711;1,6136;7,47135;9,2221;182,67765;11,2545;1,9745;5,09585;10,6595;1,495;51,6508;19,04305
2026-02-19 11:00:00;1,17885;0,87405;0,9121;24,2415;379,425;4,22425;1,6712;1,61275;7,47135;9,2127;182,374;11,241;1,97345;5,0956;10,665;1,49395;51,59825;19,0473
