Timestamp;EURUSDFIXMP=WM;EURGBPFIXMP=WM;EURCHFFIXMP=WM;EURCZKFIXMP=WM;EURHUFFIXMP=WM;EURPLNFIXMP=WM;EURAUDFIXMP=WM;EURCADFIXMP=WM;EURDKKFIXMP=WM;EURHKDFIXMP=WM;EURJPYFIXMP=WM;EURNOKFIXMP=WM;EURNZDFIXMP=WM;EURRONFIXMP=WM;EURSEKFIXMP=WM;EURSGDFIXMP=WM;EURTRYFIXMP=WM;EURZARFIXMP=WM
2025-12-10 11:00:00;1,16335;0,87417;0,93696;24,25;383,86;4,2258;1,75019;1,61093;7,4691;9,0525;182,34;11,803;2,011;5,0872;10,8606;1,5079;49,6044;19,7669
2025-12-11 10:00:00;1,17065;0,87493;0,93324;24,22;381,26;4,2275;1,75945;1,61597;7,4689;9,1099;182,47;11,8319;2,0163;5,0899;10,8364;1,5149;50,0057;19,7952
2025-12-11 11:00:00;1,17135;0,87502;0,93298;24,247;385,0;4,2286;1,75958;1,61576;7,4691;9,1156;182,48;11,8331;2,0154;5,0901;10,8285;1,5151;50,0388;19,8321
2025-12-12 10:00:00;1,17265;0,87675;0,93284;24,234;384,07;4,2249;1,75889;1,61337;7,4698;9,1299;182,84;11,855;2,0183;5,0902;10,8923;1,5148;50,1088;19,7781
2025-12-12 11:00:00;1,1727;0,87672;0,93265;24,226;383,94;4,2241;1,75936;1,6132;7,4698;9,1302;182,86;11,864;2,0184;5,0899;10,8927;1,5147;50,1103;19,7776
2025-12-15 10:00:00;1,1742;0,87758;0,93478;24,286;385,17;4,2187;1,76678;1,61726;7,4703;9,1381;182,11;11,9072;2,0294;5,0926;10,915;1,5139;50,1765;19,7413
2025-12-15 11:00:00;1,1749;0,87771;0,93499;24,284;385,09;4,2208;1,7665;1,61729;7,4702;9,1434;181,98;11,9108;2,0278;5,0928;10,9138;1,5144;50,2073;19,7165
2025-12-16 10:00:00;1,1757;0,87579;0,93586;24,332;384,72;4,2201;1,77197;1,61962;7,471;9,1459;182,08;11,9797;2,0332;5,093;10,9502;1,5162;50,2609;19,7278
2025-12-16 11:00:00;1,17615;0,87583;0,93574;24,329;384,7;4,2208;1,77211;1,62006;7,4709;9,1494;182,09;11,9811;2,0335;5,093;10,9461;1,5166;50,2789;19,7443
2025-12-17 10:00:00;1,17245;0,87929;0,93409;24,372;386,71;4,2164;1,77134;1,61591;7,4714;9,1222;182,27;11,9659;2,0295;5,0922;10,9458;1,5148;50,1343;19,6178
2025-12-17 11:00:00;1,171;0,87867;0,9334;24,35;387,31;4,2133;1,76982;1,61485;7,4716;9,1098;182,14;11,9751;2,0282;5,0917;10,9403;1,5132;50,074;19,6075
2025-12-18 10:00:00;1,1724;0,87807;0,93253;24,403;389,05;4,204;1,77448;1,61535;7,4716;9,123;182,74;11,9584;2,0329;5,0908;10,9109;1,5136;50,2079;19,6562
2025-12-18 11:00:00;1,1722;0,87769;0,93213;24,41;388,97;4,2062;1,77378;1,61531;7,4719;9,1212;182,61;11,9655;2,033;5,0912;10,9046;1,5132;50,2046;19,6572
2025-12-19 10:00:00;1,1716;0,87557;0,93142;24,339;386,69;4,2118;1,773;1,61615;7,4712;9,1162;184,33;11,9302;2,0376;5,0895;10,9116;1,5141;50,2018;19,6582
2025-12-19 11:00:00;1,1713;0,87587;0,93189;24,33;386,77;4,212;1,77309;1,61597;7,4713;9,1139;184,25;11,9242;2,0385;5,0898;10,9084;1,514;50,1822;19,6462
2025-12-22 10:00:00;1,1732;0,87324;0,93093;24,339;387,42;4,2107;1,76673;1,61519;7,4707;9,1269;184,66;11,8863;2,0284;5,0878;10,8621;1,5139;50,2683;19,5924
2025-12-22 11:00:00;1,1732;0,87305;0,93082;24,332;387,7;4,2137;1,7662;1,61513;7,4705;9,1269;184,67;11,8862;2,027;5,0884;10,852;1,5137;50,2736;19,5953
2025-12-23 10:00:00;1,17995;0,87313;0,92921;24,358;391,3;4,227;1,76204;1,61602;7,4703;9,1772;183,91;11,8742;2,0205;5,0903;10,8295;1,5159;50,7358;19,6862
2025-12-23 11:00:00;1,1794;0,87331;0,92901;24,32;390,98;4,2312;1,7624;1,61656;7,47;9,1733;183,93;11,8696;2,0202;5,0884;10,8262;1,5154;50,7156;19,6862
2025-12-24 10:00:00;1,1797;0,87275;0,92819;24,269;389,28;4,2115;1,75734;1,61286;7,4694;9,1731;183,88;11,7924;2,018;5,0891;10,8096;1,5139;50,7092;19,6053
2025-12-24 11:00:00;1,1792;0,87254;0,92744;24,278;389,78;4,2146;1,75712;1,61182;7,4691;9,1698;183,79;11,7862;2,0181;5,0888;10,8016;1,5137;50,6871;19,6171
2025-12-25 10:00:00;1,1797;0,87275;0,92819;24,269;389,28;4,2115;1,75734;1,61286;7,4694;9,1731;183,88;11,7924;2,018;5,0891;10,8096;1,5139;50,7092;19,6053
2025-12-25 11:00:00;1,1792;0,87254;0,92744;24,278;389,78;4,2146;1,75712;1,61182;7,4691;9,1698;183,79;11,7862;2,0181;5,0888;10,8016;1,5137;50,6871;19,6171
2025-12-26 10:00:00;1,1775;0,87287;0,9297;24,248;388,9;4,22;1,75668;1,61109;7,4694;9,1515;184,14;11,8022;2,0232;5,0903;10,8045;1,5121;50,5884;19,6314
2025-12-26 11:00:00;1,1777;0,87279;0,92985;24,248;388,66;4,2249;1,75671;1,61119;7,4698;9,1527;184,17;11,8042;2,0235;5,0898;10,8041;1,5123;50,5989;19,6416
2025-12-29 10:00:00;1,1769;0,87165;0,92963;24,239;387,69;4,2275;1,75631;1,61098;7,4686;9,1476;184,01;11,8276;2,0274;5,0922;10,7935;1,5122;50,5702;19,6009
2025-12-29 11:00:00;1,1767;0,87202;0,92977;24,265;387,59;4,2273;1,75732;1,61117;7,4689;9,1478;184,08;11,8136;2,0284;5,0941;10,7982;1,5128;50,5624;19,5693
2025-12-30 10:00:00;1,1773;0,87072;0,92809;24,254;386,14;4,229;1,75507;1,61117;7,4691;9,1634;183,49;11,8214;2,0273;5,096;10,816;1,51;50,593;19,584
2025-12-30 11:00:00;1,1767;0,87131;0,92844;24,256;385,99;4,2287;1,75627;1,61176;7,4689;9,1587;183,48;11,8294;2,0287;5,0966;10,8169;1,5096;50,565;19,5719
2025-12-31 10:00:00;1,1739;0,8737;0,9313;24,195;384,75;4,2238;1,75786;1,60931;7,4688;9,1368;183,89;11,8179;2,0374;5,0983;10,8087;1,5102;50,5462;19,4764
2025-12-31 11:00:00;1,1746;0,87311;0,93097;24,199;384,75;4,2196;1,75681;1,60968;7,4687;9,1431;183,97;11,8152;2,0365;5,097;10,7989;1,5099;50,5762;19,4447
2026-01-01 10:00:00;1,1739;0,8737;0,9313;24,195;384,75;4,2238;1,75786;1,60931;7,4688;9,1368;183,89;11,8179;2,0374;5,0983;10,8087;1,5102;50,5462;19,4764
2026-01-01 11:00:00;1,1746;0,87311;0,93097;24,199;384,75;4,2196;1,75681;1,60968;7,4687;9,1431;183,97;11,8152;2,0365;5,097;10,7989;1,5099;50,5762;19,4447
2026-01-02 10:00:00;1,1722;0,87146;0,92979;24,168;383,58;4,2131;1,74981;1,6083;7,4696;9,1348;183,84;11,8128;2,0305;5,0901;10,8176;1,5076;50,4784;19,3624
2026-01-02 11:00:00;1,17205;0,87222;0,92967;24,168;383,53;4,2122;1,75194;1,60891;7,4692;9,1334;183,93;11,8144;2,0316;5,0899;10,8212;1,5081;50,4729;19,3647
2026-01-05 10:00:00;1,16885;0,86826;0,92889;24,172;384,45;4,2166;1,74847;1,60925;7,4697;9,1035;183,07;11,7883;2,0285;5,09;10,7744;1,5044;50,3515;19,2515
2026-01-05 11:00:00;1,1683;0,86798;0,92845;24,171;383,92;4,2168;1,74777;1,60832;7,4699;9,099;182,98;11,7834;2,029;5,0901;10,7767;1,5035;50,3264;19,2224
2026-01-06 10:00:00;1,1712;0,86541;0,92818;24,194;385,02;4,211;1,74377;1,61196;7,4721;9,1208;183,22;11,7307;2,0231;5,0893;10,7633;1,4987;50,4535;19,1846
2026-01-06 11:00:00;1,1706;0,86589;0,92864;24,209;385,05;4,2123;1,74248;1,61195;7,4728;9,1162;183,15;11,7287;2,0225;5,0897;10,7659;1,4978;50,4309;19,18
2026-01-07 10:00:00;1,1688;0,86591;0,93025;24,235;384,76;4,2122;1,73477;1,61369;7,4724;9,1004;182,93;11,7531;2,019;5,0886;10,749;1,4978;50,3524;19,1933
2026-01-07 11:00:00;1,1688;0,86571;0,93089;24,252;384,59;4,2134;1,73438;1,61357;7,4723;9,0998;182,94;11,7537;2,0185;5,0887;10,7465;1,4977;50,3587;19,1903
2026-01-08 10:00:00;1,16785;0,86861;0,93078;24,265;385,12;4,2117;1,7441;1,61995;7,4724;9,1005;183,0;11,8102;2,0318;5,0866;10,7533;1,4998;50,403;19,2378
2026-01-08 11:00:00;1,1678;0,86838;0,93097;24,273;384,85;4,2086;1,74377;1,61947;7,472;9,1002;183,06;11,7896;2,031;5,0883;10,7533;1,4996;50,4014;19,2575
2026-01-09 10:00:00;1,1646;0,86859;0,93133;24,31;385,74;4,2115;1,74341;1,61547;7,4727;9,0779;183,63;11,7563;2,0328;5,0885;10,7404;1,4987;50,285;19,2683
2026-01-09 11:00:00;1,1646;0,86833;0,93133;24,305;385,75;4,2122;1,74237;1,61535;7,4725;9,0789;183,53;11,7541;2,0328;5,0884;10,7353;1,4983;50,2819;19,269
2026-01-12 10:00:00;1,1685;0,86761;0,93129;24,298;386,66;4,2109;1,74143;1,62158;7,4727;9,1104;184,46;11,7543;2,0294;5,0902;10,7201;1,5027;50,4474;19,1747
2026-01-12 11:00:00;1,1677;0,86773;0,93147;24,293;387,0;4,2106;1,74128;1,6207;7,4721;9,1047;184,38;11,7598;2,0283;5,0897;10,7085;1,5019;50,4129;19,1739
2026-01-13 10:00:00;1,16655;0,86594;0,93126;24,271;385,92;4,2104;1,74138;1,61934;7,4723;9,1005;185,28;11,763;2,0242;5,0894;10,7095;1,5013;50,3934;19,1637
2026-01-13 11:00:00;1,1668;0,86616;0,93146;24,256;386,16;4,2112;1,74045;1,61898;7,4725;9,1034;185,36;11,75;2,0239;5,0896;10,7081;1,5018;50,4034;19,1676
2026-01-14 10:00:00;1,1656;0,86636;0,93365;24,219;385,87;4,2125;1,74334;1,6186;7,4723;9,0885;184,96;11,7361;2,0296;5,0896;10,724;1,5008;50,3647;19,1243
2026-01-14 11:00:00;1,1646;0,866;0,93284;24,225;386,04;4,216;1,74302;1,61675;7,4722;9,0798;184,88;11,7246;2,0286;5,0893;10,7186;1,4999;50,3231;19,1013
2026-01-15 10:00:00;1,1636;0,867;0,93135;24,256;385,73;4,208;1,73698;1,61737;7,4718;9,076;184,37;11,7168;2,0231;5,0884;10,6848;1,4976;50,399;19,0254
2026-01-15 11:00:00;1,1631;0,86682;0,93188;24,263;385,45;4,2096;1,73675;1,61644;7,4722;9,0721;184,41;11,711;2,0242;5,0881;10,6855;1,4975;50,3749;19,0294
2026-01-16 10:00:00;1,1614;0,86633;0,93115;24,272;385,29;4,2209;1,73175;1,61353;7,4714;9,0585;183,64;11,7082;2,016;5,0894;10,7067;1,4957;50,2633;19,0367
2026-01-16 11:00:00;1,162;0,86665;0,93123;24,275;384,94;4,2225;1,73329;1,61379;7,4713;9,0633;183,69;11,7126;2,016;5,0906;10,7077;1,4961;50,2905;19,0322
2026-01-19 10:00:00;1,1625;0,86683;0,92861;24,282;386,15;4,2256;1,73456;1,61429;7,4712;9,0645;183,5;11,738;2,0102;5,0913;10,7371;1,494;50,3404;19,1136
2026-01-19 11:00:00;1,16275;0,86721;0,92869;24,284;386,2;4,2264;1,7348;1,61499;7,4711;9,0664;183,77;11,7411;2,0108;5,0916;10,7359;1,4944;50,3559;19,1528
2026-01-20 10:00:00;1,1729;0,87017;0,92612;24,324;385,83;4,2284;1,74215;1,62158;7,4707;9,1466;185,11;11,7427;2,0094;5,0928;10,7119;1,5039;50,8087;19,2847
2026-01-20 11:00:00;1,17365;0,87157;0,92671;24,318;385,7;4,2294;1,7421;1,62168;7,4709;9,1521;185,1;11,7367;2,009;5,0927;10,7087;1,5046;50,8407;19,2908
2026-01-21 10:00:00;1,1707;0,87327;0,92755;24,34;385,38;4,2259;1,73553;1,61983;7,4704;9,1288;184,99;11,6698;2,0041;5,0954;10,6839;1,5028;50,7301;19,136
2026-01-21 11:00:00;1,1715;0,87344;0,92654;24,347;385,56;4,2277;1,73568;1,62012;7,4705;9,1348;185,03;11,6489;2,0029;5,0965;10,67;1,5032;50,7634;19,1578
2026-01-22 10:00:00;1,1694;0,86951;0,9278;24,327;383,66;4,2117;1,71903;1,61638;7,4688;9,1184;185,51;11,5795;1,9915;5,094;10,5987;1,5012;50,7533;18,9333
2026-01-22 11:00:00;1,1702;0,87179;0,92785;24,315;383,06;4,2103;1,72046;1,6179;7,4686;9,1246;185,58;11,5711;1,9918;5,0936;10,5973;1,5021;50,7685;18,9758
2026-01-23 10:00:00;1,1733;0,8675;0,92761;24,249;382,47;4,2063;1,71443;1,61733;7,469;9,149;185,62;11,5705;1,989;5,0941;10,5975;1,5012;50,9089;18,9622
2026-01-23 11:00:00;1,1737;0,86819;0,92781;24,257;382,37;4,205;1,71301;1,61729;7,4685;9,152;185,64;11,5589;1,9873;5,0946;10,5849;1,5014;50,9248;18,938
2026-01-26 10:00:00;1,186;0,86753;0,9214;24,25;381,99;4,2078;1,71325;1,6222;7,4681;9,2476;182,13;11,5873;1,9863;5,0964;10,6094;1,5043;51,4823;18,9908
2026-01-26 11:00:00;1,1856;0,86743;0,92157;24,243;381,67;4,2057;1,71305;1,62243;7,4676;9,2446;182,24;11,5849;1,9861;5,0957;10,6053;1,5048;51,4662;19,0086
2026-01-27 10:00:00;1,18875;0,8677;0,92164;24,234;381,97;4,2031;1,71586;1,62947;7,4675;9,2738;182,75;11,5947;1,9894;5,0959;10,606;1,5059;51,6373;19,0584
2026-01-27 11:00:00;1,1896;0,86769;0,92123;24,249;381,83;4,203;1,71635;1,6304;7,4678;9,2802;182,82;11,5974;1,989;5,0959;10,6098;1,5066;51,6765;19,0705
2026-01-28 10:00:00;1,1989;0,86918;0,91944;24,298;380,43;4,2017;1,71027;1,6254;7,4665;9,3542;182,9;11,5365;1,9853;5,0958;10,5664;1,511;52,0848;19,0327
2026-01-28 11:00:00;1,197;0,86912;0,9193;24,311;380,98;4,2031;1,70915;1,62462;7,4669;9,339;182,66;11,5368;1,9841;5,0961;10,5731;1,51;52,0075;19,0224
2026-01-29 10:00:00;1,1944;0,86639;0,91766;24,323;381,62;4,207;1,69768;1,61916;7,4666;9,3219;183,23;11,4461;1,9726;5,0954;10,5777;1,5113;51,9784;18,8374
2026-01-29 11:00:00;1,1948;0,86624;0,91785;24,317;380,97;4,2047;1,6974;1,61862;7,4669;9,3254;183,33;11,4365;1,9716;5,0962;10,565;1,5115;51,9991;18,8456
2026-01-30 10:00:00;1,1921;0,86711;0,91649;24,334;381,72;4,2113;1,70385;1,6138;7,4674;9,3079;183,77;11,4455;1,9707;5,0963;10,5589;1,5116;51,9001;19,0334
2026-01-30 11:00:00;1,1947;0,86717;0,91669;24,33;380,87;4,2068;1,70161;1,61379;7,4672;9,328;183,87;11,4014;1,9679;5,0956;10,5242;1,5131;52,0133;18,9806
2026-02-02 10:00:00;1,1866;0,86594;0,92068;24,311;380,93;4,216;1,70562;1,61762;7,4695;9,2681;183,66;11,4694;1,9718;5,0961;10,5803;1,5077;51,6486;19,0507
2026-02-02 11:00:00;1,1864;0,86611;0,91993;24,293;381,06;4,2179;1,70509;1,61735;7,4694;9,2661;183,64;11,4687;1,9717;5,0961;10,5816;1,5072;51,6386;18,9883
2026-02-03 10:00:00;1,1788;0,86308;0,91781;24,305;380,62;4,2207;1,68316;1,61271;7,4686;9,2104;183,81;11,4318;1,9549;5,0949;10,562;1,4983;51,3165;18,8891
2026-02-03 11:00:00;1,1789;0,86328;0,91754;24,314;380,68;4,2222;1,68414;1,61249;7,4688;9,2115;183,84;11,4273;1,9554;5,095;10,5546;1,4986;51,3239;18,8839
2026-02-04 10:00:00;1,1813;0,86138;0,91752;24,359;380,84;4,2263;1,68252;1,61371;7,4681;9,229;185,15;11,4082;1,9624;5,0942;10,5821;1,5025;51,4353;18,8932
2026-02-04 11:00:00;1,1812;0,86162;0,91708;24,348;380,74;4,2249;1,68238;1,61393;7,4681;9,2284;185,2;11,4004;1,9622;5,0949;10,571;1,5025;51,4295;18,8861
2026-02-05 10:00:00;1,1788;0,86756;0,91687;24,311;379,38;4,216;1,69016;1,61381;7,4663;9,2083;185,35;11,4164;1,968;5,0943;10,6162;1,5018;51,4332;19,0514
2026-02-05 11:00:00;1,1792;0,86626;0,91683;24,31;379,44;4,2152;1,68916;1,61341;7,466;9,2125;185,31;11,4112;1,9674;5,0941;10,6199;1,5017;51,4496;19,0401
2026-02-06 10:00:00;1,1793;0,86854;0,91726;24,22;378,45;4,2147;1,69075;1,61416;7,4673;9,2155;185,1;11,4771;1,9701;5,0921;10,6669;1,5017;51,475;19,0633
2026-02-06 11:00:00;1,17905;0,86778;0,91736;24,228;377,69;4,2162;1,68773;1,6127;7,4672;9,2125;185,18;11,4587;1,9671;5,0922;10,6676;1,5013;51,4643;19,0203
2026-02-09 10:00:00;1,18595;0,87125;0,91615;24,228;377,35;4,2144;1,68915;1,61852;7,469;9,2691;185,82;11,4608;1,9746;5,0933;10,673;1,5059;51,7406;19,0423
2026-02-09 11:00:00;1,187;0,87017;0,91577;24,221;377,18;4,2133;1,68692;1,61823;7,4689;9,2775;185,71;11,448;1,9711;5,0928;10,6767;1,5062;51,7818;19,0129
2026-02-10 10:00:00;1,19115;0,87162;0,91254;24,245;377,71;4,2145;1,68384;1,61537;7,4713;9,3116;184,8;11,3496;1,971;5,0909;10,633;1,5074;52,0074;18,9605
2026-02-10 11:00:00;1,1903;0,87118;0,91254;24,247;377,85;4,2154;1,68264;1,61439;7,4713;9,3053;184,83;11,3348;1,9694;5,0909;10,6277;1,5072;51,9736;18,9656
2026-02-11 10:00:00;1,1924;0,86979;0,91302;24,252;378,68;4,216;1,67437;1,61051;7,4701;9,3213;182,77;11,269;1,9641;5,0907;10,5524;1,5043;52,075;18,8999
2026-02-11 11:00:00;1,1909;0,86978;0,91235;24,247;378,97;4,215;1,67426;1,61205;7,4699;9,3089;182,79;11,2695;1,9642;5,0906;10,5571;1,5032;52,0095;18,9017
2026-02-12 10:00:00;1,18765;0,87084;0,91235;24,249;380,11;4,216;1,66746;1,61113;7,4708;9,2839;181,81;11,2731;1,9566;5,093;10,5552;1,4978;51,974;18,8715
2026-02-12 11:00:00;1,1883;0,87071;0,91154;24,246;379,58;4,2134;1,66709;1,61106;7,471;9,2893;182,17;11,2523;1,957;5,0922;10,5401;1,4983;52,0083;18,8637
2026-02-13 10:00:00;1,18565;0,87065;0,91271;24,26;378,95;4,2132;1,67868;1,61438;7,4704;9,2701;181,95;11,2898;1,9649;5,0946;10,6075;1,4988;51,8608;19,042
2026-02-13 11:00:00;1,1858;0,87169;0,91283;24,255;379,03;4,2128;1,68222;1,61524;7,471;9,2713;181,82;11,3289;1,9698;5,0943;10,6255;1,499;51,8669;19,0282
2026-02-16 10:00:00;1,18665;0,8694;0,91348;24,249;377,62;4,2095;1,67488;1,61567;7,4716;9,2763;182,22;11,2886;1,964;5,0959;10,6114;1,4976;51,9013;18,9094
2026-02-16 11:00:00;1,1862;0,86927;0,91326;24,257;377,44;4,2099;1,67483;1,61589;7,4713;9,2726;181,93;11,2868;1,9629;5,0956;10,6145;1,4968;51,884;18,929
2026-02-17 10:00:00;1,1844;0,8712;0,91128;24,268;377,75;4,2159;1,67596;1,61581;7,4711;9,2575;181,21;11,2525;1,9587;5,0966;10,6241;1,4953;51,839;19,0052
2026-02-17 11:00:00;1,183;0,87216;0,9115;24,269;377,87;4,2159;1,6754;1,61425;7,4711;9,247;181,18;11,2457;1,9589;5,0965;10,6309;1,4947;51,7686;18,9784
2026-02-18 10:00:00;1,1832;0,87212;0,91343;24,258;377,75;4,2155;1,67272;1,61571;7,4712;9,2483;181,98;11,234;1,97;5,0934;10,6361;1,4959;51,8071;18,9027
2026-02-18 11:00:00;1,1834;0,87201;0,91252;24,258;378,13;4,217;1,67371;1,6145;7,4713;9,2499;181,88;11,2174;1,9707;5,0932;10,6318;1,4959;51,818;18,9443
2026-02-19 10:00:00;1,1789;0,87404;0,91211;24,241;379,45;4,2245;1,67149;1,61265;7,4713;9,2131;182,38;11,2421;1,9734;5,0958;10,6655;1,4941;51,7192;19,0496
2026-02-19 11:00:00;1,178;0,87467;0,91189;24,241;379,61;4,2208;1,67235;1,61271;7,4717;9,2058;182,15;11,2491;1,974;5,0965;10,6779;1,4936;51,6871;19,0696
2026-02-20 10:00:00;1,17645;0,8729;0,91316;24,238;379,21;4,2231;1,66742;1,6102;7,4718;9,194;182,59;11,2632;1,9746;5,0976;10,6695;1,4926;51,6233;18,9492
2026-02-20 11:00:00;1,1768;0,87339;0,91343;24,243;379,45;4,2247;1,66969;1,61038;7,4715;9,1969;182,68;11,2595;1,9762;5,0974;10,6685;1,4931;51,6383;18,9528
2026-02-23 10:00:00;1,1799;0,87348;0,91407;24,232;379,72;4,2161;1,667;1,61333;7,4717;9,225;182,66;11,2724;1,9744;5,0972;10,6925;1,4933;51,7589;18,8706
2026-02-23 11:00:00;1,1785;0,87351;0,91487;24,231;379,67;4,2156;1,6669;1,61282;7,4715;9,2146;182,57;11,2594;1,975;5,0971;10,6939;1,4925;51,7042;18,8746
2026-02-24 10:00:00;1,17855;0,87342;0,91173;24,223;379,02;4,219;1,67052;1,61489;7,4709;9,2196;183,7;11,259;1,9764;5,0949;10,6852;1,4926;51,7289;18,8225
2026-02-24 11:00:00;1,17815;0,87354;0,91153;24,225;378,95;4,2198;1,67185;1,61529;7,4707;9,2158;183,58;11,2649;1,9781;5,0941;10,6842;1,4924;51,7102;18,8432
2026-02-25 10:00:00;1,1781;0,87183;0,91256;24,218;376,05;4,2202;1,66351;1,61357;7,4715;9,2137;184,67;11,3003;1,9742;5,0956;10,6684;1,4912;51,7244;18,7611
2026-02-25 11:00:00;1,1775;0,87196;0,91315;24,22;375,96;4,2231;1,66337;1,61352;7,4714;9,209;184,62;11,3167;1,975;5,0942;10,6828;1,4907;51,6945;18,7239
2026-02-26 10:00:00;1,1797;0,87159;0,9138;24,24;375,32;4,2227;1,65851;1,61374;7,4717;9,2295;184,0;11,3009;1,9711;5,0951;10,6691;1,4909;51,8835;18,7522
2026-02-26 11:00:00;1,18005;0,87211;0,91477;24,239;375,26;4,2225;1,65924;1,61469;7,4718;9,232;184,17;11,2948;1,9723;5,0947;10,6749;1,4911;51,8977;18,7519
2026-02-27 10:00:00;1,1799;0,87569;0,91171;24,25;375,46;4,2224;1,65973;1,61321;7,4722;9,2321;184,06;11,2273;1,9714;5,0949;10,6784;1,4936;51,9104;18,7826
2026-02-27 11:00:00;1,1801;0,87603;0,91127;24,246;375,73;4,2225;1,66013;1,61337;7,472;9,2332;184,0;11,2229;1,9721;5,095;10,6781;1,4938;51,9208;18,775
2026-03-02 10:00:00;1,17375;0,87554;0,90725;24,257;378,72;4,2283;1,65608;1,60228;7,4714;9,1813;184,18;11,1824;1,969;5,0977;10,6913;1,4918;51,6437;18,8575
2026-03-02 11:00:00;1,1734;0,87482;0,90915;24,26;378,86;4,2294;1,65653;1,60262;7,4713;9,1789;184,16;11,182;1,9691;5,0974;10,6862;1,4919;51,6286;18,8435
2026-03-03 10:00:00;1,1596;0,87257;0,91249;24,337;387,13;4,2789;1,65044;1,58957;7,4704;9,0482;182,98;11,2554;1,9738;5,0985;10,7472;1,4832;51,046;18,9852
2026-03-03 11:00:00;1,1597;0,87238;0,9121;24,333;387,21;4,2858;1,65105;1,58942;7,4705;9,0481;182,9;11,2387;1,9693;5,0984;10,7422;1,483;51,0519;18,9849
2026-03-04 10:00:00;1,1634;0,8697;0,90885;24,349;384,72;4,2644;1,65115;1,59024;7,4719;9,0952;183,01;11,2276;1,9679;5,0965;10,708;1,4835;51,1881;19,0368
2026-03-04 11:00:00;1,1634;0,86977;0,90838;24,377;385,02;4,2617;1,65021;1,58972;7,4715;9,0943;182,9;11,2244;1,9682;5,096;10,7008;1,4836;51,1984;19,0407
2026-03-05 10:00:00;1,1612;0,86981;0,90585;24,389;386,11;4,2721;1,64779;1,58389;7,4716;9,0827;182,65;11,2177;1,9618;5,0938;10,6883;1,4824;51,2191;19,1311
2026-03-05 11:00:00;1,1609;0,86907;0,90585;24,397;387,36;4,2784;1,64667;1,5825;7,4714;9,08;182,66;11,216;1,9597;5,0937;10,6807;1,4824;51,2059;19,1551
2026-03-06 10:00:00;1,1581;0,86804;0,90506;24,384;392,24;4,2779;1,65183;1,58178;7,471;9,0558;182,81;11,1773;1,9692;5,0944;10,6905;1,4824;51,0959;19,2593
2026-03-06 11:00:00;1,1563;0,86803;0,90434;24,41;393,14;4,2858;1,65351;1,58036;7,4707;9,0426;182,65;11,1727;1,9715;5,0943;10,7093;1,4818;51,0181;19,3432
2026-03-09 10:00:00;1,15565;0,86617;0,90066;24,426;396,99;4,2835;1,64716;1,56612;7,4707;9,0329;183,07;11,1302;1,9557;5,0978;10,6789;1,4792;51,0065;19,3567
2026-03-09 11:00:00;1,1561;0,86648;0,90037;24,415;397,94;4,2794;1,64827;1,56506;7,4707;9,0368;183,22;11,1574;1,9578;5,0981;10,6865;1,4802;51,0235;19,4061
2026-03-10 10:00:00;1,1653;0,86569;0,90357;24,36;384,83;4,2557;1,63804;1,58217;7,4708;9,1177;183,69;11,1787;1,9621;5,0935;10,6247;1,4824;51,3828;18,965
2026-03-10 11:00:00;1,1637;0,8652;0,90361;24,361;386,12;4,2557;1,63671;1,57954;7,4704;9,1049;183,63;11,1671;1,9607;5,0953;10,6079;1,4806;51,3155;18,9549
2026-03-11 10:00:00;1,1592;0,86411;0,90255;24,406;388,11;4,2741;1,62217;1,57331;7,4717;9,0732;183,71;11,1586;1,9584;5,0939;10,6612;1,4766;51,1581;19,0219
2026-03-11 11:00:00;1,16075;0,8633;0,90353;24,378;386,15;4,259;1,62048;1,57495;7,4717;9,0847;183,72;11,1802;1,9571;5,0931;10,6564;1,4768;51,2222;18,9472
2026-03-12 10:00:00;1,156;0,86314;0,90226;24,398;387,71;4,2631;1,6195;1,57039;7,4724;9,0475;183,5;11,1679;1,9567;5,0941;10,695;1,4734;51,1364;19,1005
2026-03-12 11:00:00;1,1557;0,86298;0,90249;24,403;387,67;4,2592;1,61999;1,5705;7,4722;9,0458;183,44;11,1841;1,9572;5,0936;10,7018;1,4736;51,1162;19,1088
2026-03-13 10:00:00;1,1454;0,86354;0,90298;24,432;392,15;4,2694;1,62768;1,56558;7,4723;8,9658;182,67;11,1617;1,9684;5,0946;10,7758;1,4669;50,676;19,2763
2026-03-13 11:00:00;1,146;0,86419;0,90316;24,439;392,13;4,2683;1,62807;1,56749;7,4728;8,9704;182,68;11,1813;1,9681;5,0947;10,7766;1,4676;50,6988;19,2525
2026-03-16 10:00:00;1,1451;0,86423;0,90371;24,437;391,57;4,2693;1,63004;1,5686;7,4718;8,9672;182,41;11,1348;1,9665;5,0937;10,7749;1,4664;50,6537;19,318
2026-03-16 11:00:00;1,1474;0,86459;0,90438;24,431;390,17;4,2634;1,62786;1,57118;7,4721;8,9848;182,71;11,1465;1,9654;5,0943;10,7664;1,4678;50,7468;19,2724
2026-03-17 10:00:00;1,1513;0,86363;0,90607;24,448;390,69;4,2665;1,62429;1,57687;7,4722;9,0233;183,22;11,0871;1,9707;5,0934;10,7123;1,4712;50,9375;19,216
